id,type,posting_date,document_number,item_number,ordered_qty,delivered_qty,remaining_open_qty,from_whse_code,to_whse,remarks,special_instructions,branch_name,branch_name_v2,document_status,original_due_date,due_date,user_code,po_number,isms_so_number,cbm,total_cbm,customer_vendor_code,customer_vendor_name,status
130,ITR,2025-10-01,346531,55UHW201,20,20,0,FWH14P1F,MAG002,,,,MAGIC ALAMINOS,C,2025-10-03,2025-10-03,mmayorga,,202510-0021012,0.13,2.6,,,Not Scheduled
131,ITR,2025-10-01,346531,SWS-01,10,10,0,FWH14P1F,MAG002,,,,MAGIC ALAMINOS,C,2025-10-03,2025-10-03,mmayorga,,202510-0021012,0,0,,,Not Scheduled
132,ITR,2025-10-01,346532,32STW101,10,10,0,FWH14P1F,MAG002,,,,MAGIC ALAMINOS,C,2025-10-03,2025-10-03,mmayorga,,202510-0021012,0.04,0.4,,,Not Scheduled
133,ITR,2025-10-01,346532,50QUHW01,2,2,0,FWH14P1F,MAG002,,,,MAGIC ALAMINOS,C,2025-10-03,2025-10-03,mmayorga,,202510-0021012,0.09,0.18,,,Not Scheduled
134,ITR,2025-10-01,346533,SONIQUE VIBE 301,5,5,0,FWH14P1F,MAG002,,,,MAGIC ALAMINOS,C,2025-10-03,2025-10-03,mmayorga,,202510-0021013,0,0,,,Not Scheduled
135,ITR,2025-10-01,346534,SONIQUE VIBE 301,2,2,0,FWH14P1F,MAG021,,,,MAGIC SAN CARLOS 2,C,2025-10-03,2025-10-03,mmayorga,,202510-0021040,0,0,,,Not Scheduled
136,ITR,2025-10-01,346535,55UHW201,5,5,0,FWH14P1F,MAG021,,,,MAGIC SAN CARLOS 2,C,2025-10-03,2025-10-03,mmayorga,,202510-0021043,0.13,0.65,,,Not Scheduled
137,ITR,2025-10-01,346535,55QUHW01,3,3,0,FWH14P1F,MAG021,,CU,,MAGIC SAN CARLOS 2,C,2025-10-03,2025-10-03,mmayorga,,202510-0021043,0.13,0.39,,,Not Scheduled
138,ITR,2025-10-01,346536,SONIQUE VIBE 301,1,1,0,FWH14P1F,MAG005,,,,MAGIC LINGAYEN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021047,0,0,,,Not Scheduled
139,ITR,2025-10-01,346537,SONIQUE SURF,10,10,0,FWH14P1F,MAG005,,,,MAGIC LINGAYEN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021048,0,0,,,Not Scheduled
140,ITR,2025-10-01,346537,SWS-01,10,10,0,FWH14P1F,MAG005,,,,MAGIC LINGAYEN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021048,0,0,,,Not Scheduled
141,ITR,2025-10-01,346537,43STW101,10,10,0,FWH14P1F,MAG005,,,,MAGIC LINGAYEN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021048,0.09,0.9,,,Not Scheduled
142,ITR,2025-10-01,346538,55UHW201,8,8,0,FWH14P1F,MAG005,,,,MAGIC LINGAYEN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021048,0.13,1.04,,,Not Scheduled
143,ITR,2025-10-01,346538,32STW101,7,7,0,FWH14P1F,MAG005,,,,MAGIC LINGAYEN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021048,0.04,0.28,,,Not Scheduled
144,ITR,2025-10-01,346538,50QUHW01,4,4,0,FWH14P1F,MAG005,,,,MAGIC LINGAYEN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021048,0.09,0.36,,,Not Scheduled
145,ITR,2025-10-01,346538,75UHD206,3,3,0,FWH14P1F,MAG005,,CU,,MAGIC LINGAYEN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021048,0,0,,,Not Scheduled
146,ITR,2025-10-01,346538,65UHD205,2,2,0,FWH14P1F,MAG005,,CU,,MAGIC LINGAYEN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021048,0.25,0.5,,,Not Scheduled
147,ITR,2025-10-01,346539,SONIQUE LITE 201,2,2,0,FWH14P1F,MAG010,,,,MAGIC NEPO MALL,C,2025-10-03,2025-10-03,mmayorga,,202510-0021049,0,0,,,Not Scheduled
148,ITR,2025-10-01,346539,SONIQUE VIBE 301,2,2,0,FWH14P1F,MAG010,,,,MAGIC NEPO MALL,C,2025-10-03,2025-10-03,mmayorga,,202510-0021049,0,0,,,Not Scheduled
149,ITR,2025-10-01,346540,32STW101,5,5,0,FWH14P1F,MAG010,,,,MAGIC NEPO MALL,C,2025-10-03,2025-10-03,mmayorga,,202510-0021050,0.04,0.2,,,Not Scheduled
150,ITR,2025-10-01,346540,43STW101,5,5,0,FWH14P1F,MAG010,,,,MAGIC NEPO MALL,C,2025-10-03,2025-10-03,mmayorga,,202510-0021050,0.09,0.45,,,Not Scheduled
151,ITR,2025-10-01,346540,55UHW201,2,2,0,FWH14P1F,MAG010,,,,MAGIC NEPO MALL,C,2025-10-03,2025-10-03,mmayorga,,202510-0021050,0.13,0.26,,,Not Scheduled
152,ITR,2025-10-01,346540,55QUHW01,2,2,0,FWH14P1F,MAG010,,,,MAGIC NEPO MALL,C,2025-10-03,2025-10-03,mmayorga,,202510-0021050,0.13,0.26,,,Not Scheduled
153,ITR,2025-10-01,346540,50QUHW01,1,1,0,FWH14P1F,MAG010,,,,MAGIC NEPO MALL,C,2025-10-03,2025-10-03,mmayorga,,202510-0021050,0.09,0.09,,,Not Scheduled
154,ITR,2025-10-01,346540,75UHD206,1,1,0,FWH14P1F,MAG010,,,,MAGIC NEPO MALL,C,2025-10-03,2025-10-03,mmayorga,,202510-0021050,0,0,,,Not Scheduled
155,ITR,2025-10-01,346541,SONIQUE VIBE 301,2,2,0,FWH14P1F,MAG018,,,,MAGIC ZAMBALES,C,2025-10-03,2025-10-03,mmayorga,,202510-0021052,0,0,,,Not Scheduled
156,ITR,2025-10-01,346542,SONIQUE SURF,25,25,0,FWH14P1F,MAG018,,,,MAGIC ZAMBALES,C,2025-10-03,2025-10-03,mmayorga,,202510-0021053,0,0,,,Not Scheduled
157,ITR,2025-10-01,346542,50QUHW01,5,5,0,FWH14P1F,MAG018,,,,MAGIC ZAMBALES,C,2025-10-03,2025-10-03,mmayorga,,202510-0021053,0.09,0.45,,,Not Scheduled
158,ITR,2025-10-01,346543,SWS-01,15,15,0,FWH14P1F,MAG018,,,,MAGIC ZAMBALES,C,2025-10-03,2025-10-03,mmayorga,,202510-0021053,0,0,,,Not Scheduled
159,ITR,2025-10-01,346543,43STW101,10,10,0,FWH14P1F,MAG018,,,,MAGIC ZAMBALES,C,2025-10-03,2025-10-03,mmayorga,,202510-0021053,0.09,0.9,,,Not Scheduled
160,ITR,2025-10-01,346543,55QUHW01,3,3,0,FWH14P1F,MAG018,,CU,,MAGIC ZAMBALES,C,2025-10-03,2025-10-03,mmayorga,,202510-0021053,0.13,0.39,,,Not Scheduled
161,ITR,2025-10-01,346543,65QUHW01,2,2,0,FWH14P1F,MAG018,,CU,,MAGIC ZAMBALES,C,2025-10-03,2025-10-03,mmayorga,,202510-0021053,0.19,0.38,,,Not Scheduled
162,ITR,2025-10-01,346544,55UHW201,19,19,0,FWH14P1F,MAG018,,,,MAGIC ZAMBALES,C,2025-10-03,2025-10-03,mmayorga,,202510-0021053,0.13,2.47,,,Not Scheduled
163,ITR,2025-10-01,346545,32STW101,12,12,0,FWH14P1F,MAG018,,CU,,MAGIC ZAMBALES,C,2025-10-03,2025-10-03,mmayorga,,202510-0021053,0.04,0.48,,,Not Scheduled
164,ITR,2025-10-01,346546,SONIQUE SURF,8,8,0,FWH14P1F,MAG012,,,,MAGIC SAN CARLOS,C,2025-10-03,2025-10-03,mmayorga,,202510-0021054,0,0,,,Not Scheduled
165,ITR,2025-10-01,346546,55UHW201,8,8,0,FWH14P1F,MAG012,,,,MAGIC SAN CARLOS,C,2025-10-03,2025-10-03,mmayorga,,202510-0021054,0.13,1.04,,,Not Scheduled
166,ITR,2025-10-01,346546,SWS-01,6,6,0,FWH14P1F,MAG012,,,,MAGIC SAN CARLOS,C,2025-10-03,2025-10-03,mmayorga,,202510-0021054,0,0,,,Not Scheduled
167,ITR,2025-10-01,346546,50QUHW01,4,4,0,FWH14P1F,MAG012,,,,MAGIC SAN CARLOS,C,2025-10-03,2025-10-03,mmayorga,,202510-0021054,0.09,0.36,,,Not Scheduled
168,ITR,2025-10-01,346547,43STW101,3,3,0,FWH14P1F,MAG012,,,,MAGIC SAN CARLOS,C,2025-10-03,2025-10-03,mmayorga,,202510-0021054,0.09,0.27,,,Not Scheduled
169,ITR,2025-10-01,346547,55QUHW01,2,2,0,FWH14P1F,MAG012,,CU,,MAGIC SAN CARLOS,C,2025-10-03,2025-10-03,mmayorga,,202510-0021054,0.13,0.26,,,Not Scheduled
170,ITR,2025-10-01,346548,43STW101,4,4,0,FWH14P1F,MAG006,,,,MAGIC MALASIQUI,C,2025-10-03,2025-10-03,mmayorga,,202510-0021055,0.09,0.36,,,Not Scheduled
171,ITR,2025-10-01,346548,55QUHW01,2,2,0,FWH14P1F,MAG006,,CU,,MAGIC MALASIQUI,C,2025-10-03,2025-10-03,mmayorga,,202510-0021055,0.13,0.26,,,Not Scheduled
172,ITR,2025-10-01,346549,SWS-01,20,20,0,FWH14P1F,MAG004,,,,MAGIC BAYAMBANG,C,2025-10-03,2025-10-03,mmayorga,,202510-0021056,0,0,,,Not Scheduled
173,ITR,2025-10-01,346549,SONIQUE SURF,10,10,0,FWH14P1F,MAG004,,,,MAGIC BAYAMBANG,C,2025-10-03,2025-10-03,mmayorga,,202510-0021056,0,0,,,Not Scheduled
174,ITR,2025-10-01,346550,32STW101,6,6,0,FWH14P1F,MAG004,,,,MAGIC BAYAMBANG,C,2025-10-03,2025-10-03,mmayorga,,202510-0021056,0.04,0.24,,,Not Scheduled
175,ITR,2025-10-01,346550,50QUHW01,5,5,0,FWH14P1F,MAG004,,,,MAGIC BAYAMBANG,C,2025-10-03,2025-10-03,mmayorga,,202510-0021056,0.09,0.45,,,Not Scheduled
176,ITR,2025-10-01,346550,43STW101,5,5,0,FWH14P1F,MAG004,,,,MAGIC BAYAMBANG,C,2025-10-03,2025-10-03,mmayorga,,202510-0021056,0.09,0.45,,,Not Scheduled
177,ITR,2025-10-01,346550,65UHD205,2,2,0,FWH14P1F,MAG004,,,,MAGIC BAYAMBANG,C,2025-10-03,2025-10-03,mmayorga,,202510-0021056,0.25,0.5,,,Not Scheduled
178,ITR,2025-10-01,346550,55QUHW01,2,2,0,FWH14P1F,MAG004,,,,MAGIC BAYAMBANG,C,2025-10-03,2025-10-03,mmayorga,,202510-0021056,0.13,0.26,,,Not Scheduled
179,ITR,2025-10-01,346550,75UHD206,2,2,0,FWH14P1F,MAG004,,,,MAGIC BAYAMBANG,C,2025-10-03,2025-10-03,mmayorga,,202510-0021056,0,0,,,Not Scheduled
180,ITR,2025-10-01,346550,65QUHW01,1,1,0,FWH14P1F,MAG004,,,,MAGIC BAYAMBANG,C,2025-10-03,2025-10-03,mmayorga,,202510-0021056,0.19,0.19,,,Not Scheduled
181,ITR,2025-10-01,346551,SWS-01,20,20,0,FWH14P1F,MAG031,,,,MAGIC SAN FERNANDO LA UNION,C,2025-10-03,2025-10-03,mmayorga,,202510-0021060,0,0,,,Not Scheduled
182,ITR,2025-10-01,346551,43STW101,4,4,0,FWH14P1F,MAG031,,,,MAGIC SAN FERNANDO LA UNION,C,2025-10-03,2025-10-03,mmayorga,,202510-0021060,0.09,0.36,,,Not Scheduled
183,ITR,2025-10-01,346551,32STW101,3,3,0,FWH14P1F,MAG031,,,,MAGIC SAN FERNANDO LA UNION,C,2025-10-03,2025-10-03,mmayorga,,202510-0021060,0.04,0.12,,,Not Scheduled
184,ITR,2025-10-01,346551,65UHD205,3,3,0,FWH14P1F,MAG031,,,,MAGIC SAN FERNANDO LA UNION,C,2025-10-03,2025-10-03,mmayorga,,202510-0021060,0.25,0.75,,,Not Scheduled
185,ITR,2025-10-01,346552,SONIQUE SURF,15,15,0,FWH14P1F,MAG031,,,,MAGIC SAN FERNANDO LA UNION,C,2025-10-03,2025-10-03,mmayorga,,202510-0021060,0,0,,,Not Scheduled
186,ITR,2025-10-01,346552,55UHW201,12,12,0,FWH14P1F,MAG031,,,,MAGIC SAN FERNANDO LA UNION,C,2025-10-03,2025-10-03,mmayorga,,202510-0021060,0.13,1.56,,,Not Scheduled
187,ITR,2025-10-01,346552,55QUHW01,2,2,0,FWH14P1F,MAG031,,CU,,MAGIC SAN FERNANDO LA UNION,C,2025-10-03,2025-10-03,mmayorga,,202510-0021060,0.13,0.26,,,Not Scheduled
188,ITR,2025-10-01,346553,SONIQUE SURF,15,15,0,FWH14P1F,MAG001,,,,MAGIC AGOO,C,2025-10-03,2025-10-03,mmayorga,,202510-0021061,0,0,,,Not Scheduled
189,ITR,2025-10-01,346553,55UHW201,8,8,0,FWH14P1F,MAG001,,,,MAGIC AGOO,C,2025-10-03,2025-10-03,mmayorga,,202510-0021061,0.13,1.04,,,Not Scheduled
190,ITR,2025-10-01,346553,32STW101,5,5,0,FWH14P1F,MAG001,,,,MAGIC AGOO,C,2025-10-03,2025-10-03,mmayorga,,202510-0021061,0.04,0.2,,,Not Scheduled
191,ITR,2025-10-01,346554,SONIQUE VIBE 301,3,3,0,FWH14P1F,MAG001,,,,MAGIC AGOO,C,2025-10-03,2025-10-03,mmayorga,,202510-0021062,0,0,,,Not Scheduled
192,ITR,2025-10-01,346554,SONIQUE LITE 201,3,3,0,FWH14P1F,MAG001,,,,MAGIC AGOO,C,2025-10-03,2025-10-03,mmayorga,,202510-0021062,0,0,,,Not Scheduled
193,ITR,2025-10-01,346555,32STW101,5,5,0,FWH14P1F,MAG027,,,,MAGIC BOLINAO,C,2025-10-03,2025-10-03,mmayorga,,202510-0021063,0.04,0.2,,,Not Scheduled
194,ITR,2025-10-01,346555,55UHW201,4,4,0,FWH14P1F,MAG027,,,,MAGIC BOLINAO,C,2025-10-03,2025-10-03,mmayorga,,202510-0021063,0.13,0.52,,,Not Scheduled
195,ITR,2025-10-01,346555,43STW101,3,3,0,FWH14P1F,MAG027,,,,MAGIC BOLINAO,C,2025-10-03,2025-10-03,mmayorga,,202510-0021063,0.09,0.27,,,Not Scheduled
196,ITR,2025-10-01,346555,55QUHW01,1,1,0,FWH14P1F,MAG027,,CU,,MAGIC BOLINAO,C,2025-10-03,2025-10-03,mmayorga,,202510-0021063,0.13,0.13,,,Not Scheduled
197,ITR,2025-10-01,346556,SONIQUE LITE 201,2,2,0,FWH14P1F,MAG027,,,,MAGIC BOLINAO,C,2025-10-03,2025-10-03,mmayorga,,202510-0021064,0,0,,,Not Scheduled
198,ITR,2025-10-01,346556,SONIQUE VIBE 301,1,1,0,FWH14P1F,MAG027,,,,MAGIC BOLINAO,C,2025-10-03,2025-10-03,mmayorga,,202510-0021064,0,0,,,Not Scheduled
199,ITR,2025-10-01,346557,SWS-01,15,15,0,FWH14P1F,MAG007,,,,MAGIC MANGALDAN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021065,0,0,,,Not Scheduled
200,ITR,2025-10-01,346557,SONIQUE SURF,5,5,0,FWH14P1F,MAG007,,,,MAGIC MANGALDAN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021065,0,0,,,Not Scheduled
201,ITR,2025-10-01,346557,43STW101,3,3,0,FWH14P1F,MAG007,,,,MAGIC MANGALDAN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021065,0.09,0.27,,,Not Scheduled
202,ITR,2025-10-01,346557,32STW101,3,3,0,FWH14P1F,MAG007,,,,MAGIC MANGALDAN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021065,0.04,0.12,,,Not Scheduled
203,ITR,2025-10-01,346558,55UHW201,2,2,0,FWH14P1F,MAG007,,,,MAGIC MANGALDAN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021065,0.13,0.26,,,Not Scheduled
204,ITR,2025-10-01,346558,50QUHW01,2,2,0,FWH14P1F,MAG007,,,,MAGIC MANGALDAN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021065,0.09,0.18,,,Not Scheduled
205,ITR,2025-10-01,346558,55QUHW01,2,2,0,FWH14P1F,MAG007,,CU,,MAGIC MANGALDAN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021065,0.13,0.26,,,Not Scheduled
206,ITR,2025-10-01,346558,43UHD205,2,2,0,FWH14P1F,MAG007,,,,MAGIC MANGALDAN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021065,0.09,0.18,,,Not Scheduled
207,ITR,2025-10-01,346559,SONIQUE VIBE 301,2,2,0,FWH14P1F,MAG007,,,,MAGIC MANGALDAN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021066,0,0,,,Not Scheduled
208,ITR,2025-10-01,346560,SWS-01,5,5,0,FWH14P1F,MAG022,,,,MAGIC BAUANG LA UNION,C,2025-10-03,2025-10-03,mmayorga,,202510-0021067,0,0,,,Not Scheduled
209,ITR,2025-10-01,346560,SONIQUE SURF,5,5,0,FWH14P1F,MAG022,,,,MAGIC BAUANG LA UNION,C,2025-10-03,2025-10-03,mmayorga,,202510-0021067,0,0,,,Not Scheduled
210,ITR,2025-10-01,346560,32STW101,4,4,0,FWH14P1F,MAG022,,,,MAGIC BAUANG LA UNION,C,2025-10-03,2025-10-03,mmayorga,,202510-0021067,0.04,0.16,,,Not Scheduled
211,ITR,2025-10-01,346560,55UHW201,3,3,0,FWH14P1F,MAG022,,,,MAGIC BAUANG LA UNION,C,2025-10-03,2025-10-03,mmayorga,,202510-0021067,0.13,0.39,,,Not Scheduled
212,ITR,2025-10-01,346561,SONIQUE SURF,5,5,0,FWH14P1F,MAG034,,,,MAGIC CALASIAO,C,2025-10-03,2025-10-03,mmayorga,,202510-0021068,0,0,,,Not Scheduled
213,ITR,2025-10-01,346561,55QUHW01,2,2,0,FWH14P1F,MAG034,,,,MAGIC CALASIAO,C,2025-10-03,2025-10-03,mmayorga,,202510-0021068,0.13,0.26,,,Not Scheduled
214,ITR,2025-10-01,346562,32STW101,5,5,0,FWH14P1F,MAG035,,,,MAGIC UMINGAN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021070,0.04,0.2,,,Not Scheduled
215,ITR,2025-10-01,346562,SONIQUE SURF,1,1,0,FWH14P1F,MAG035,,,,MAGIC UMINGAN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021070,0,0,,,Not Scheduled
216,ITR,2025-10-01,346563,32STW101,5,5,0,FWH14P1F,TIO002,,,,TIONGSAN LA TRINIDAD,C,2025-10-03,2025-10-03,vmindana,,202510-0021044,0.04,0.2,,,Not Scheduled
217,ITR,2025-10-01,346563,50QUHW01,5,5,0,FWH14P1F,TIO002,,,,TIONGSAN LA TRINIDAD,C,2025-10-03,2025-10-03,vmindana,,202510-0021044,0.09,0.45,,,Not Scheduled
218,ITR,2025-10-01,346564,SWS-01,15,15,0,FWH14P1F,MAG003,,,,MAGIC BANTAY,C,2025-10-03,2025-10-03,mmayorga,,202510-0021071,0,0,,,Not Scheduled
219,ITR,2025-10-01,346564,55UHW201,10,10,0,FWH14P1F,MAG003,,,,MAGIC BANTAY,C,2025-10-03,2025-10-03,mmayorga,,202510-0021071,0.13,1.3,,,Not Scheduled
220,ITR,2025-10-01,346564,50QUHW01,5,5,0,FWH14P1F,MAG003,,,,MAGIC BANTAY,C,2025-10-03,2025-10-03,mmayorga,,202510-0021071,0.09,0.45,,,Not Scheduled
221,ITR,2025-10-01,346565,SONIQUE VIBE 301,3,3,0,FWH14P1F,TIO002,,,,TIONGSAN LA TRINIDAD,C,2025-10-03,2025-10-03,vmindana,,202510-0021045,0,0,,,Not Scheduled
222,ITR,2025-10-01,346566,SONIQUE SURF,10,10,0,FWH14P1F,MAG003,,,,MAGIC BANTAY,C,2025-10-03,2025-10-03,mmayorga,,202510-0021071,0,0,,,Not Scheduled
223,ITR,2025-10-01,346566,43STW101,8,8,0,FWH14P1F,MAG003,,,,MAGIC BANTAY,C,2025-10-03,2025-10-03,mmayorga,,202510-0021071,0.09,0.72,,,Not Scheduled
224,ITR,2025-10-01,346566,32STW101,7,7,0,FWH14P1F,MAG003,,,,MAGIC BANTAY,C,2025-10-03,2025-10-03,mmayorga,,202510-0021071,0.04,0.28,,,Not Scheduled
225,ITR,2025-10-01,346567,50QUHW01,2,2,0,FWH14P1F,ROB096,,,,ROBINSONS RP LA UNION,C,2025-10-03,2025-10-03,vmindana,,202510-0021046,0.09,0.18,,,Not Scheduled
226,ITR,2025-10-01,346567,55UHW201,4,4,0,FWH14P1F,ROB096,,,,ROBINSONS RP LA UNION,C,2025-10-03,2025-10-03,vmindana,,202510-0021046,0.13,0.52,,,Not Scheduled
227,ITR,2025-10-01,346567,SONIQUE SURF,8,8,0,FWH14P1F,ROB096,,,,ROBINSONS RP LA UNION,C,2025-10-03,2025-10-03,vmindana,,202510-0021046,0,0,,,Not Scheduled
228,ITR,2025-10-01,346567,SWS-01,7,7,0,FWH14P1F,ROB096,,,,ROBINSONS RP LA UNION,C,2025-10-03,2025-10-03,vmindana,,202510-0021046,0,0,,,Not Scheduled
229,ITR,2025-10-01,346568,43STW101,2,2,0,FWH14P1F,ROB018,,,,ROBINSONS CENTERPOINT,C,2025-10-03,2025-10-03,vmindana,,202510-0021051,0.09,0.18,,,Not Scheduled
230,ITR,2025-10-01,346568,50QUHW01,3,3,0,FWH14P1F,ROB018,,,,ROBINSONS CENTERPOINT,C,2025-10-03,2025-10-03,vmindana,,202510-0021051,0.09,0.27,,,Not Scheduled
231,ITR,2025-10-01,346568,55UHW201,2,2,0,FWH14P1F,ROB018,,,,ROBINSONS CENTERPOINT,C,2025-10-03,2025-10-03,vmindana,,202510-0021051,0.13,0.26,,,Not Scheduled
232,ITR,2025-10-01,346568,SWS-01,4,4,0,FWH14P1F,ROB018,,,,ROBINSONS CENTERPOINT,C,2025-10-03,2025-10-03,vmindana,,202510-0021051,0,0,,,Not Scheduled
233,ITR,2025-10-01,346569,75UHD206,2,2,0,FWH14P1F,MAG003,,CU,,MAGIC BANTAY,C,2025-10-03,2025-10-03,mmayorga,,202510-0021071,0,0,,,Not Scheduled
234,ITR,2025-10-01,346569,65UHD205,2,2,0,FWH14P1F,MAG003,,,,MAGIC BANTAY,C,2025-10-03,2025-10-03,mmayorga,,202510-0021071,0.25,0.5,,,Not Scheduled
235,ITR,2025-10-01,346569,55QUHW01,2,2,0,FWH14P1F,MAG003,,CU,,MAGIC BANTAY,C,2025-10-03,2025-10-03,mmayorga,,202510-0021071,0.13,0.26,,,Not Scheduled
236,ITR,2025-10-01,346570,32STW101,5,5,0,FWH14P1F,ROB019,,,,ROBINSONS CENTRAL MALL,C,2025-10-03,2025-10-03,vmindana,,202510-0021057,0.04,0.2,,,Not Scheduled
237,ITR,2025-10-01,346570,50QUHW01,3,3,0,FWH14P1F,ROB019,,,,ROBINSONS CENTRAL MALL,C,2025-10-03,2025-10-03,vmindana,,202510-0021057,0.09,0.27,,,Not Scheduled
238,ITR,2025-10-01,346570,SONIQUE SURF,5,5,0,FWH14P1F,ROB019,,,,ROBINSONS CENTRAL MALL,C,2025-10-03,2025-10-03,vmindana,,202510-0021057,0,0,,,Not Scheduled
239,ITR,2025-10-01,346570,SWS-01,5,5,0,FWH14P1F,ROB019,,,,ROBINSONS CENTRAL MALL,C,2025-10-03,2025-10-03,vmindana,,202510-0021057,0,0,,,Not Scheduled
240,ITR,2025-10-01,346571,SONIQUE VIBE 301,5,5,0,FWH14P1F,MAG003,,,,MAGIC BANTAY,C,2025-10-03,2025-10-03,mmayorga,,202510-0021072,0,0,,,Not Scheduled
241,ITR,2025-10-01,346572,32STW101,3,3,0,FWH14P1F,ROB080,,,,ROBINSONS VIGAN,C,2025-10-03,2025-10-03,vmindana,,202510-0021059,0.04,0.12,,,Not Scheduled
242,ITR,2025-10-01,346572,43STW101,2,2,0,FWH14P1F,ROB080,,,,ROBINSONS VIGAN,C,2025-10-03,2025-10-03,vmindana,,202510-0021059,0.09,0.18,,,Not Scheduled
243,ITR,2025-10-01,346572,50QUHW01,1,1,0,FWH14P1F,ROB080,,,,ROBINSONS VIGAN,C,2025-10-03,2025-10-03,vmindana,,202510-0021059,0.09,0.09,,,Not Scheduled
244,ITR,2025-10-01,346572,55UHW201,7,7,0,FWH14P1F,ROB080,,,,ROBINSONS VIGAN,C,2025-10-03,2025-10-03,vmindana,,202510-0021059,0.13,0.91,,,Not Scheduled
245,ITR,2025-10-01,346573,SWS-01,25,25,0,FWH14P1F,MAG009,,,,MAGIC NARVACAN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021074,0,0,,,Not Scheduled
246,ITR,2025-10-01,346573,43STW101,3,3,0,FWH14P1F,MAG009,,,,MAGIC NARVACAN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021074,0.09,0.27,,,Not Scheduled
247,ITR,2025-10-01,346573,75UHD206,2,2,0,FWH14P1F,MAG009,,CU,,MAGIC NARVACAN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021074,0,0,,,Not Scheduled
248,ITR,2025-10-01,346574,SONIQUE SURF,10,10,0,FWH14P1F,MAG009,,,,MAGIC NARVACAN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021074,0,0,,,Not Scheduled
249,ITR,2025-10-01,346574,55UHW201,8,8,0,FWH14P1F,MAG009,,,,MAGIC NARVACAN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021074,0.13,1.04,,,Not Scheduled
250,ITR,2025-10-01,346574,32STW101,4,4,0,FWH14P1F,MAG009,,,,MAGIC NARVACAN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021074,0.04,0.16,,,Not Scheduled
251,ITR,2025-10-01,346574,50QUHW01,3,3,0,FWH14P1F,MAG009,,,,MAGIC NARVACAN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021074,0.09,0.27,,,Not Scheduled
252,ITR,2025-10-01,346575,SONIQUE VIBE 301,2,2,0,FWH14P1F,MAG009,,,,MAGIC NARVACAN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021075,0,0,,,Not Scheduled
253,ITR,2025-10-01,346575,SONIQUE LITE 201,2,2,0,FWH14P1F,MAG009,,,,MAGIC NARVACAN,C,2025-10-03,2025-10-03,mmayorga,,202510-0021075,0,0,,,Not Scheduled
254,ITR,2025-10-01,346576,55UHW201,5,5,0,FWH14P1F,MAG026,,,,MAGIC LAOAG,C,2025-10-04,2025-10-04,mmayorga,,202510-0021076,0.13,0.65,,,Not Scheduled
255,ITR,2025-10-01,346576,32STW101,4,4,0,FWH14P1F,MAG026,,,,MAGIC LAOAG,C,2025-10-04,2025-10-04,mmayorga,,202510-0021076,0.04,0.16,,,Not Scheduled
256,ITR,2025-10-01,346576,65UHD205,3,3,0,FWH14P1F,MAG026,,,,MAGIC LAOAG,C,2025-10-04,2025-10-04,mmayorga,,202510-0021076,0.25,0.75,,,Not Scheduled
257,ITR,2025-10-01,346576,75UHD206,1,1,0,FWH14P1F,MAG026,,CU,,MAGIC LAOAG,C,2025-10-04,2025-10-04,mmayorga,,202510-0021076,0,0,,,Not Scheduled
258,ITR,2025-10-01,346577,43STW101,8,8,0,FWH14P1F,COS001,,CU,,CSI LA UNION,C,2025-10-03,2025-10-03,vmindana,44701,,0.09,0.72,,,Not Scheduled
259,ITR,2025-10-01,346577,SWS-01,8,8,0,FWH14P1F,COS001,,CU,,CSI LA UNION,C,2025-10-03,2025-10-03,vmindana,44701,,0,0,,,Not Scheduled
260,ITR,2025-10-01,346577,55UHW201,2,2,0,FWH14P1F,COS001,,CU,,CSI LA UNION,C,2025-10-03,2025-10-03,vmindana,44701,,0.13,0.26,,,Not Scheduled
